,HS부호,한글품목명,영문품목명,중량단위코드
11200,870422101,총중량 10톤 이하인 것,G.V.W. not exceeding 10 tonnes,
11201,8704221011,신차,New,KG
11202,8704221012,중고차,Used,KG
11203,870422109,기타,Other,
11204,8704221091,신차,New,KG
11205,8704221092,중고차,Used,KG
11206,87042290,기타,Other,
11207,8704229010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11208,8704229020,탱크차,Tank lorries,KG
11209,8704229090,기타,Other,KG
11210,87042310,일반 화물자동차,General motor vehicles for the transport of goods,
11211,8704231010,신차,New,KG
11212,8704231020,중고차,Used,KG
11213,87042390,기타,Other,
11214,8704239010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11215,8704239020,탱크차,Tank lorries,KG
11216,8704239090,기타,Other,KG
11217,87043110,일반 화물자동차,General motor vehicles for the transport of goods,
11218,8704311010,신차,New,KG
11219,8704311020,중고차,Used,KG
11220,87043190,기타,Other,
11221,8704319010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11222,8704319020,탱크차,Tank lorries,KG
11223,8704319090,기타,Other,KG
11224,87043210,일반 화물자동차,General motor vehicles for the transport of goods,
11225,8704321010,신차,New,KG
11226,8704321020,중고차,Used,KG
11227,87043290,기타,Other,
11228,8704329010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11229,8704329020,탱크차,Tank lorries,KG
11230,8704329090,기타,Other,KG
11231,87044110,일반 화물자동차,General motor vehicles for the transport of goods,
11232,8704411010,신차,New,KG
11233,8704411020,중고차,Used,KG
11234,87044190,기타,Other,
11235,8704419010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11236,8704419020,탱크차,Tank lorries,KG
11237,8704419090,기타,Other,KG
11238,87044210,일반 화물자동차,General motor vehicles for the transport of goods,
11239,8704421010,신차,New,KG
11240,8704421020,중고차,Used,KG
11241,87044290,기타,Other,
11242,8704429010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11243,8704429020,탱크차,Tank lorries,KG
11244,8704429090,기타,Other,KG
11245,87044310,일반 화물자동차,General motor vehicles for the transport of goods,
11246,8704431010,신차,New,KG
11247,8704431020,중고차,Used,KG
11248,87044390,기타,Other,
11249,8704439010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11250,8704439020,탱크차,Tank lorries,KG
11251,8704439090,기타,Other,KG
11252,87045110,일반 화물자동차,General motor vehicles for the transport of goods,
11253,8704511010,신차,New,KG
11254,8704511020,중고차,Used,KG
11255,87045190,기타,Other,
11256,8704519010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11257,8704519020,탱크차,Tank lorries,KG
11258,8704519090,기타,Other,KG
11259,87045210,일반 화물자동차,General motor vehicles for the transport of goods,
11260,8704521010,신차,New,KG
11261,8704521020,중고차,Used,KG
11262,87045290,기타,Other,
11263,8704529010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11264,8704529020,탱크차,Tank lorries,KG
11265,8704529090,기타,Other,KG
11266,87046010,일반 화물자동차,General motor vehicles for the transport of goods,
11267,8704601010,신차,New,KG
11268,8704601020,중고차,Used,KG
11269,87046090,기타,Other,
11270,8704609010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11271,8704609020,탱크차,Tank lorries,KG
11272,8704609090,기타,Other,KG
11273,87049010,일반 화물자동차,General motor vehicles for the transport of goods,
11274,8704901010,신차,New,KG
11275,8704901020,중고차,Used,KG
11276,87049090,기타,Other,
11277,8704909010,냉동차ㆍ냉장차,Freezer and refrigerator vehicles,KG
11278,8704909020,탱크차,Tank lorries,KG
11279,8704909090,기타,Other,KG
11280,8705101000,신축붐식,Of telescopic boom type,KG
11281,8705102000,앵글식,Of latticed boom type,KG
11282,8705109000,기타,Other,KG
11283,8705200000,이동식 시추용 데릭(derrick)차,Mobile drilling derricks,KG
11284,8705300000,소방차,Fire fighting vehicles,KG
11285,8705400000,콘크리트믹서 운반차,Concrete-mixer lorries,KG
11286,87059010,살포차,Spraying lorries,
11287,8705901010,농업용 살포차,Agricultural spraying lorries,KG
11288,8705901090,기타,Other,KG
11289,87059090,기타,Other,
11290,8705909010,구난차,Breakdown lorries,KG
11291,8705909020,도로청소차,Road sweeper lorries,KG
11292,8705909030,이동공작차,Mobile workshops,KG
11293,8705909040,이동방송차,Mobile broadcast vans,KG
11294,8705909050,이동진료차,Mobile clinics,KG
11295,8705909060,이동통신차와 레이더차,"Telegraphy, radiotelegraphy and radiotelephony transmitting and receiving vans and radar vehicles",KG
11296,8705909070,제설차,Snow-ploughs and snow-blowers,KG
11297,8705909090,기타,Other,KG
11298,8706001000,제8701호의 것,For the motor Vehicles falling within heading 87.01,KG
11299,8706002000,제8702호의 것,For the motor vehicles falling within heading 87.02,KG
11300,8706003000,제8703호의 것,For the motor vehicles falling within heading 87.03,KG
11301,8706004000,제8704호의 것,For the motor vehicles falling within heading 87.04,KG
11302,8706005000,제8705호의 것,For the motor vehicles falling within heading 87.05,KG
11303,8707100000,제8703호의 차량용,For the vehicles of heading 87.03,KG
11304,8707901000,제8701호의 것,For the motor vehicles falling within heading 87.01,KG
11305,8707902000,제8702호의 것,For the motor vehicles falling within heading 87.02,KG
11306,8707903000,제8704호의 것,For the motor vehicles falling within heading 87.04,KG
11307,8707904000,제8705호의 것,For the motor vehicles falling within heading 87.05,KG
